,timestamp,open,high,low,close,volume,daily_return
87,2023-08-02,130.154,130.23,126.82,128.21,51027614,-0.5430145062446545
88,2023-08-01,133.55,133.69,131.6199,131.69,42298925,2.7142968567194448
89,2023-07-31,133.2,133.87,132.38,133.68,41901516,1.5111246108284737
90,2023-07-28,129.69,133.01,129.33,132.21,46317381,-1.0996409335727098
91,2023-07-27,131.0,132.63,127.79,128.25,52610661,-2.995234853641937
92,2023-07-26,126.51,129.08,126.11,128.15,53910087,-0.0779727095516547
93,2023-07-25,129.31,129.58,128.53,129.13,39236663,0.7647288333983537
94,2023-07-24,130.305,131.66,128.35,128.8,45671535,-0.2555564160148571
95,2023-07-21,131.34,131.37,128.415,130.0,133307294,0.9316770186335255
96,2023-07-20,134.07,134.7915,129.33,129.96,59820579,-0.03076923076922311
97,2023-07-19,133.39,135.99,132.53,135.36,54531037,4.155124653739617
98,2023-07-18,132.71,133.86,131.355,132.83,54969133,-1.8690898345153695
99,2023-07-17,134.56,135.62,133.21,133.56,48450198,0.5495746442821581
100,2023-07-14,134.06,136.65,134.06,134.68,54487090,0.8385744234800763
101,2023-07-13,134.04,134.67,132.71,134.3,61170883,-0.28215028215028415
102,2023-07-12,130.31,131.26,128.83,130.8,54022847,-2.6061057334326176
103,2023-07-11,127.75,129.77,127.35,128.78,49951460,-1.5443425076452688
104,2023-07-10,129.07,129.28,125.915,127.13,61889289,-1.2812548532380896
105,2023-07-07,128.59,130.97,128.1294,129.78,41992251,2.08448045307954
106,2023-07-06,128.25,128.73,127.37,128.36,40697848,-1.0941593465865207
107,2023-07-05,130.24,131.4,129.64,130.38,35895409,1.5736989716422345
108,2023-07-03,130.82,131.85,130.065,130.22,28264785,-0.12271820831415425
109,2023-06-30,129.47,131.245,128.95,130.36,54350684,0.1075103670711286
110,2023-06-29,128.77,129.26,127.255,127.9,40760959,-1.8870819269714678
111,2023-06-28,128.94,131.48,128.44,129.04,52149512,0.8913213448006108
112,2023-06-27,128.63,130.085,127.55,129.18,46801008,0.1084934903905932
113,2023-06-26,129.33,131.49,127.1,127.33,59989317,-1.4321102337823244
114,2023-06-23,129.11,130.84,128.28,129.33,71927776,1.5707217466425893
115,2023-06-22,125.31,130.33,125.14,130.15,90354572,0.6340369597154449
116,2023-06-21,125.64,126.73,123.85,124.83,52137670,-4.087591240875921
117,2023-06-20,124.97,127.25,124.5,125.78,56930122,0.7610350076103556
118,2023-06-16,127.71,127.9,125.3,125.49,84247104,-0.23056129750358423
119,2023-06-15,125.21,127.69,124.32,127.11,60458471,1.2909395170930038
120,2023-06-14,126.7,126.95,124.12,126.42,52422463,-0.5428369129100719
121,2023-06-13,128.12,128.41,125.18,126.66,50564785,0.18984337921215122
122,2023-06-12,124.02,126.78,123.53,126.57,51473376,-0.0710563713879675
