Game ID,appid,name,developer,publisher,score_rank,positive,negative,userscore,owners,average_forever,average_2weeks,median_forever,median_2weeks,price,initialprice,discount,ccu
1365030,1365030,Cybershock: Future Parkour,"Javier Federico Goldschmidt, Matias Juvé, Tomas Peters","Javier Federico Goldschmidt, Matias Juvé, Tomas Peters",,89,5,0,"20,000 .. 50,000",0,0,0,0,299,299,0,0
1713190,1713190,Neko Candy Shop,Hot Chill,Hot Chill,,133,27,0,"20,000 .. 50,000",0,0,0,0,49,99,51,1
1383630,1383630,Antarctica 88,Euphoria Games,Euphoria Games,,154,21,0,"20,000 .. 50,000",0,0,0,0,599,599,0,0
1167320,1167320,Artificial Extinction,100Hr Games,100Hr Games,,196,57,0,"20,000 .. 50,000",0,0,0,0,1399,1399,0,0
1546440,1546440,Lycanthorn II - Rain of Beasts,Scumhead,Scumhead,,212,17,0,"20,000 .. 50,000",0,0,0,0,0,0,0,1
1205260,1205260,Defeated Girl,Inverse Game,Inverse Game,,314,66,0,"20,000 .. 50,000",0,0,0,0,199,199,0,1
1524630,1524630,KeepUp Survival,Witte´s Studio,Witte´s Studio,,368,169,0,"20,000 .. 50,000",0,0,0,0,1099,1099,0,0
1325870,1325870,Kotel Ne Gori: A Friend of Lena Boots,derevotyan,derevotyan,,77,4,0,"20,000 .. 50,000",0,0,0,0,99,99,0,0
857450,857450,ISLAND,Frontwing,Frontwing USA,,1339,59,0,"20,000 .. 50,000",0,0,0,0,3999,3999,0,8
433900,433900,Helium,rocketship,rocketship,,58,49,0,"20,000 .. 50,000",0,0,0,0,99,99,0,0
795160,795160,Tsundere Idol,Norn,Cherry Kiss Games,,58,27,0,"20,000 .. 50,000",0,0,0,0,999,999,0,0
1481580,1481580,Milkyway Funland,Technical Troupers,Technical Troupers,,9,10,0,"20,000 .. 50,000",0,0,0,0,0,0,0,0
1200290,1200290,FlyManMissile,WantGameStudio,WantGameStudio,,12,2,0,"20,000 .. 50,000",0,0,0,0,299,299,0,2
735410,735410,Task is to Survive,Laush Dmitriy Sergeevich,Laush Dmitriy Sergeevich,,31,28,0,"20,000 .. 50,000",0,0,0,0,399,399,0,0
2117450,2117450,Forbidden zone,MicroBot Games,MicroBot Games,,1,1,0,"20,000 .. 50,000",0,0,0,0,499,499,0,0
2310590,2310590,Depths of Insanity,Sloppy Joe Studios,Sloppy Joe Studios,,7,0,0,"20,000 .. 50,000",0,0,0,0,999,999,0,0
2140150,2140150,RetroRange,788 Garage Studio,788 Garage Studio,,1,1,0,"20,000 .. 50,000",0,0,0,0,199,199,0,0
2093110,2093110,Sharp Eyed,Jonas Herfindal,Jonas Herfindal,,3,0,0,"20,000 .. 50,000",0,0,0,0,199,199,0,0
1113680,1113680,Hentai Girl Division,Mature Games,Mature Games,,507,84,0,"20,000 .. 50,000",0,0,0,0,199,199,0,1
1981530,1981530,StressTest,"FareedBhagwansingh, Flgaming",Fareed Bhagwansingh,,0,1,0,"20,000 .. 50,000",0,0,0,0,499,499,0,0
1519610,1519610,Assau!t,!CyberApex (SkagoGames),SkagoGames,,1,0,0,"20,000 .. 50,000",0,0,0,0,199,199,0,0
1394160,1394160,Directive Nine,Rooftop Panda,Rooftop Panda,,15,7,0,"20,000 .. 50,000",0,0,0,0,999,999,0,0
259720,259720,Fading Hearts,Sakura River Interactive,Sakura River Interactive,,125,67,0,"20,000 .. 50,000",0,0,0,0,1499,1499,0,0
1687430,1687430,Z Mutants,Bullet Brain,Bullet Brain,,5,3,0,"20,000 .. 50,000",0,0,0,0,199,199,0,0
2294290,2294290,Pandora,Sucurema GmbH,Sucurema GmbH,,2,0,0,"20,000 .. 50,000",0,0,0,0,799,999,20,0
375330,375330,Butsbal,Xtase Studios,Xtase Studios,,39,35,0,"20,000 .. 50,000",0,0,0,0,0,0,0,1
493820,493820,Rivais Em Batalha,Art Games,SA Industry,,42,19,0,"20,000 .. 50,000",0,0,0,0,499,499,0,2
873930,873930,ALIENS INVADED OUR PLANET,Kerim Kumbasar,Kerim Kumbasar,,50,32,0,"20,000 .. 50,000",0,0,0,0,99,99,0,0
294690,294690,Putt-Putt Joins the Circus,Humongous Entertainment,"Humongous Entertainment, Nightdive Studios",,87,11,0,"20,000 .. 50,000",0,0,0,0,699,699,0,4
276340,276340,My Riding Stables: Life with Horses,Sproing,familyplay,,191,32,0,"20,000 .. 50,000",0,0,0,0,1499,1499,0,4
992730,992730,Project Downfall,"MGP Studios, Solid9 Studio",MGP Studios,,279,58,0,"20,000 .. 50,000",0,0,0,0,1599,1599,0,1
327880,327880,Sublevel Zero Redux,Sigtrap,Sigtrap,,445,60,0,"20,000 .. 50,000",0,0,0,0,1499,1499,0,1
567670,567670,Serious Sam 3 VR: BFE,Croteam VR,"Devolver Digital, Croteam Publishing",,448,74,0,"20,000 .. 50,000",0,0,0,0,2999,2999,0,0
1985820,1985820,Call of Duty: Vanguard,"Sledgehammer Games, Treyarch, High Moon Studios, Raven Software, Beenox, Demonware",Activision,,851,439,0,"20,000 .. 50,000",0,0,0,0,5999,5999,0,133
1978750,1978750,PHOBOS: PSYCHODEATH 狂死,Shiloh Terra Schwartz,Shiloh Terra Schwartz,,19,3,0,"20,000 .. 50,000",0,0,0,0,599,599,0,0
1296010,1296010,Stay in the Light,Richard Cowgill,Richard Cowgill,,27,16,0,"20,000 .. 50,000",0,0,0,0,0,0,0,0
1455380,1455380,Quiet Godo,Quite Good,Quite Good,,49,19,0,"20,000 .. 50,000",0,0,0,0,0,0,0,0
1306790,1306790,Putin kills: Coronavirus,CSM,W. T. B.,,138,30,0,"20,000 .. 50,000",0,0,0,0,99,99,0,0
1844060,1844060,Holy Purge : Exorcist,Celeritas Games,Celeritas Games,,146,74,0,"20,000 .. 50,000",0,0,0,0,699,699,0,0
1341210,1341210,Afterinfection,RePatrick21,RePatrick21,,266,153,0,"20,000 .. 50,000",0,0,0,0,899,899,0,0
1621560,1621560,Black One Blood Brothers,Helios Production,Helios Production,,530,136,0,"20,000 .. 50,000",0,0,0,0,1799,1799,0,2
1269930,1269930,Frag Grounds,Mediocrity Interactive,Mediocrity Interactive,,0,4,0,"20,000 .. 50,000",0,0,0,0,1899,1899,0,0
350600,350600,BIOS,PIXYUL,PIXYUL,,112,72,0,"20,000 .. 50,000",0,0,0,0,299,299,0,0
379420,379420,Polynomial 2 - Universe of the Music,"Dmytry Lavrov, Alexey Lavrov",Dmytry Lavrov,,120,25,0,"20,000 .. 50,000",0,0,0,0,1199,1199,0,0
843250,843250,The Last DeadEnd,AzDimension,AzDimension,,75,23,0,"20,000 .. 50,000",0,0,0,0,799,799,0,0
1970510,1970510,Missing Persons,Virtual World Interactive LLC,Virtual World Interactive LLC,,2,9,0,"20,000 .. 50,000",0,0,0,0,499,499,0,0
1436220,1436220,XIBALBA,Reef Software,Reef Software,,5,5,0,"20,000 .. 50,000",0,0,0,0,399,399,0,0
1465160,1465160,Lantern Light VR,Palfrey Games,Palfrey Games,,1,2,0,"20,000 .. 50,000",0,0,0,0,0,0,0,0
1540140,1540140,Tower of Portal,MCA Games,MCA Games,,1,0,0,"20,000 .. 50,000",0,0,0,0,199,199,0,0
1351720,1351720,Sharks of Mars: Prologue,"AR Glimpse, LLC","AR Glimpse, LLC",,3,3,0,"20,000 .. 50,000",0,0,0,0,299,299,0,0
2176540,2176540,Daemonum,"Aaron Wise, Vidas Salavejus","Trial By Fire Games, Vidas Salavejus",,4,4,0,"20,000 .. 50,000",0,0,0,0,499,499,0,0
1986930,1986930,Elspell,Elspell Team,Elspell Team,,8,2,0,"20,000 .. 50,000",0,0,0,0,499,499,0,0
1330690,1330690,Time Patrol,Overon Station,VRKiwi,,8,0,0,"20,000 .. 50,000",0,0,0,0,499,499,0,0
1297430,1297430,Deadly Dozen Reloaded,N-Fusion Interactive,Ziggurat,,22,13,0,"20,000 .. 50,000",0,0,0,0,1299,1299,0,1
1216590,1216590,Lone Land,Magitech Games,Magitech Games,,53,12,0,"20,000 .. 50,000",0,0,0,0,99,99,0,0
2635460,2635460,Sempiternal,Onizuka,Onizuka,,1,2,0,"20,000 .. 50,000",0,0,0,0,699,699,0,0
1334110,1334110,FREAKOUT,JannerBros,JannerBros,,18,35,0,"20,000 .. 50,000",0,0,0,0,499,499,0,0
697850,697850,FPS - Fun Puzzle Shooter,Rafael Farias,Fiassink Games,,25,45,0,"20,000 .. 50,000",0,0,0,0,199,199,0,0
568860,568860,Psycho on the loose,WhackAKey Games,Conglomerate 5,,43,24,0,"20,000 .. 50,000",0,0,0,0,49,99,51,0
2184150,2184150,Dead Matter,QI Games,QI Games,,85,471,0,"20,000 .. 50,000",0,0,0,0,3999,3999,0,4
358410,358410,Rise of the Triad: Dark War,Apogee Software,Apogee Entertainment,,101,19,0,"20,000 .. 50,000",0,0,0,0,699,699,0,1
468800,468800,Arkshot,Code Avarice,Digerati,,107,33,0,"20,000 .. 50,000",0,0,0,0,499,499,0,0
2084940,2084940,Mysterious School,DuoDuoDog,DuoDuoDog,,158,101,0,"20,000 .. 50,000",0,0,0,0,799,799,0,4
2010370,2010370,The True Love Rings,No.25,No.25,,224,75,0,"20,000 .. 50,000",0,0,0,0,169,199,15,1
733740,733740,Sakura Cupid,Winged Cloud,Winged Cloud,,250,25,0,"20,000 .. 50,000",0,0,0,0,999,999,0,0
828580,828580,NEKO-NIN exHeart 2,Whirlpool,Sekai Project,,266,13,0,"20,000 .. 50,000",0,0,0,0,999,999,0,0
685690,685690,Guns'n'Stories: Bulletproof VR,MIROWIN,MIROWIN,,375,45,0,"20,000 .. 50,000",0,0,0,0,999,999,0,1
301840,301840,City of Brass,Uppercut Games Pty Ltd,Uppercut Games Pty Ltd,,605,162,0,"20,000 .. 50,000",0,0,0,0,1999,1999,0,1
1856030,1856030,Fresh Start Cleaning Simulator,Chicken Launcher,Awaken Realms,,845,104,0,"20,000 .. 50,000",0,0,0,0,999,999,0,18
1150990,1150990,Cemetery Warrior 4,"Falco Software, kazakovstudios",kazakovstudios,,52,22,0,"20,000 .. 50,000",0,0,0,0,119,1199,90,0
1437050,1437050,EBOLA 2,indie_games_studio,indie_games_studio,,159,63,0,"20,000 .. 50,000",0,0,0,0,1499,1499,0,0
1384320,1384320,Grapple Tournament,Tomorrow Games,Tomorrow Games,,264,25,0,"20,000 .. 50,000",0,0,0,0,0,0,0,2
1055610,1055610,Deep Space Battle Simulator,yeswecamp,yeswecamp,,303,69,0,"20,000 .. 50,000",0,0,0,0,999,999,0,0
1226530,1226530,Trap Legend,No Strike,Eroge Japan,,520,26,0,"20,000 .. 50,000",0,0,0,0,999,999,0,1
501860,501860,Slayer Shock,Minor Key Games,Minor Key Games,,56,39,0,"20,000 .. 50,000",0,0,0,0,1999,1999,0,0
725280,725280,Psi Project,Vyacheslav Shilikhin,Conglomerate 5,,57,85,0,"20,000 .. 50,000",0,0,0,0,99,99,0,0
329770,329770,4089: Ghost Within,Phr00t's Software,Phr00t's Software,,62,41,0,"20,000 .. 50,000",0,0,0,0,599,599,0,0
976780,976780,NeonCode,Fubenalvo,Fubenalvo,,179,49,0,"20,000 .. 50,000",0,0,0,0,99,99,0,0
858940,858940,Flowers -Le volume sur ete-,Innocent Grey,JAST USA,,1044,5,0,"20,000 .. 50,000",0,0,0,0,1999,1999,0,3
377980,377980,Mortos,C.L.,JustPlayNow,,43,45,0,"20,000 .. 50,000",0,0,0,0,99,99,0,0
919200,919200,Special Warfare - 特战之王,battle fire studio,battle fire studio,,51,31,0,"20,000 .. 50,000",0,0,0,0,299,299,0,0
1324630,1324630,Drive-By Cop,qrnch Tech AB,qrnch Tech AB,,1,1,0,"20,000 .. 50,000",0,0,0,0,499,499,0,0
1801560,1801560,Electronic Universe,Midi Creations,Midi Creations,,22,1,0,"20,000 .. 50,000",0,0,0,0,0,0,0,0
1562060,1562060,DotStrike,MagicFoxG,MagicFoxG,,6,0,0,"20,000 .. 50,000",0,0,0,0,799,799,0,0
1359850,1359850,Zombies Must Die,Funny Face Games,Funny Face Games,,10,2,0,"20,000 .. 50,000",0,0,0,0,499,499,0,0
2127990,2127990,when we lost,Al-Miral,Al-Miral,,1,1,0,"20,000 .. 50,000",0,0,0,0,199,199,0,0
1171270,1171270,TroubleDays,"qureate, iMel Inc.",qureate,,629,62,0,"20,000 .. 50,000",0,0,0,0,1299,1299,0,3
1215260,1215260,Efflorescence of Lust,Twilight Sonata Studio,Twilight Sonata Studio,,235,88,0,"20,000 .. 50,000",0,0,0,0,119,199,40,1
1517190,1517190,The Daunting House,VECTORINTERACTIVE STUDIOS PRIVATE LIMITED,VECTORINTERACTIVE STUDIOS PRIVATE LIMITED,,3,3,0,"20,000 .. 50,000",0,0,0,0,499,499,0,0
882980,882980,Night Of the Loving Dead,FreshWindSoftware,FreshWindSoftware,,2,2,0,"20,000 .. 50,000",0,0,0,0,1099,1099,0,0
1682420,1682420,Creeping Darkness,Ilia Morozov,Concrete Works,,3,3,0,"20,000 .. 50,000",0,0,0,0,200,200,0,0
1853810,1853810,Blood Island,Alyson Thiago Lopes,X1 Studio,,11,1,0,"20,000 .. 50,000",0,0,0,0,199,199,0,0
2085910,2085910,No Time For Caution,Royal Plus Games &amp; Entertainment,Royal Plus Games &amp; Entertainment,,9,3,0,"20,000 .. 50,000",0,0,0,0,0,0,0,0
1020410,1020410,Narco Strike,Free Initiative Games,Free Initiative Games,,40,29,0,"20,000 .. 50,000",0,0,0,0,0,0,0,0
723350,723350,Hell Shooter,天河(TH Game),天河(TH Game),,84,18,0,"20,000 .. 50,000",0,0,0,0,99,99,0,0
2235350,2235350,Family Business,Dylan Ramos,Dylan Ramos,,15,2,0,"20,000 .. 50,000",0,0,0,0,499,499,0,1
2398760,2398760,Overdrive Escape,Orazgylyjov Davut,Orazgylyjov Davut,,15,0,0,"20,000 .. 50,000",0,0,0,0,199,199,0,0
293720,293720,Dark Raid,Vector Games,Vector Games,,30,109,0,"20,000 .. 50,000",0,0,0,0,399,399,0,0
2427470,2427470,Red Moon: Survival,WMG,WMG,,30,9,0,"20,000 .. 50,000",0,0,0,0,699,1399,50,0
1409200,1409200,HYPERVIOLENT,Terminist Arcade,Fulqrum Publishing,,46,19,0,"20,000 .. 50,000",0,0,0,0,1274,1499,15,5
1827690,1827690,CHEMISTS: Area of infection,"RPAX, GPC",GAMEPORTAL.CO,,50,10,0,"20,000 .. 50,000",0,0,0,0,1499,1499,0,0
416020,416020,Heavy Gear Assault,MekTek Studios,Stompy Bot Productions,,83,159,0,"20,000 .. 50,000",0,0,0,0,0,0,0,0
312650,312650,Battlezone Gold Edition,Rebellion,Rebellion,,303,86,0,"20,000 .. 50,000",0,0,0,0,3499,3499,0,1
347720,347720,Soda Drinker Pro,Snowrunner Games,Snowrunner Games,,592,37,0,"20,000 .. 50,000",0,0,0,0,499,499,0,1
546390,546390,Brief Karate Foolish,D.C.S,Henteko Doujin,,2500,150,0,"20,000 .. 50,000",0,0,0,0,0,0,0,0
2005810,2005810,Project Sundown,KDA Games,KDA Games,,7,2,0,"20,000 .. 50,000",0,0,0,0,0,0,0,0
1655430,1655430,Witchaven II: Blood Vengeance,Capstone Software,SNEG,,12,2,0,"20,000 .. 50,000",0,0,0,0,799,799,0,0
1232610,1232610,Panic Station VR,"Student team of Korea Vocational College of Information and Technology (Republic of Korea), 한국IT전문학교 학생팀","Korea Vocational College of Information and Technology, 한국IT전문학교",,32,7,0,"20,000 .. 50,000",0,0,0,0,0,0,0,0
1604280,1604280,STHELL,CC ARTS,Hyperstrange,,52,8,0,"20,000 .. 50,000",0,0,0,0,399,399,0,0
731250,731250,ExoTanks,Digital Universe,Digital Universe,,121,58,0,"20,000 .. 50,000",0,0,0,0,0,0,0,0
771810,771810,The spy who shot me,Retro Army Limited,paulstephendavis,,241,50,0,"20,000 .. 50,000",0,0,0,0,1099,1099,0,0
1427800,1427800,Mutant Ops,Jacob Navarro,Warhog Games,,441,128,0,"20,000 .. 50,000",0,0,0,0,499,499,0,0
605160,605160,Perfect Plan,Digital Upthrust,Digital Upthrust,,3,3,0,"20,000 .. 50,000",0,0,0,0,1299,1299,0,0
1922550,1922550,Psychosis,Aaron Gilbert,Aaron Gilbert,,22,2,0,"20,000 .. 50,000",0,0,0,0,499,499,0,0
1394520,1394520,Path to Prosperity,Essence Games,Essence Games,,25,2,0,"20,000 .. 50,000",0,0,0,0,1499,1499,0,0
433600,433600,A Legend of Luca,Legend Studio,Legend Studio,,164,41,0,"20,000 .. 50,000",0,0,0,0,999,999,0,0
926210,926210,Incoming Evil,Codeless Man Games,Codeless Man Games,,43,10,0,"20,000 .. 50,000",0,0,0,0,199,199,0,0
1085010,1085010,Make a Killing,Dystopia Interactive,Dystopia Interactive,,12,7,0,"20,000 .. 50,000",0,0,0,0,0,0,0,0
898460,898460,Outback,Wafflesoft,,,37,20,0,"20,000 .. 50,000",0,0,0,0,499,499,0,0
1227160,1227160,MENTAL,VR-CONNECTED,VR-CONNECTED,,59,25,0,"20,000 .. 50,000",0,0,0,0,2999,2999,0,0
1960710,1960710,Simulacrum,ToasterWare,ToasterWare,,11,1,0,"20,000 .. 50,000",0,0,0,0,599,599,0,0
1353830,1353830,Horrors of Space,Jordi Martínez Novo,Jordi Martínez Novo,,25,14,0,"20,000 .. 50,000",0,0,0,0,1499,1499,0,0
1801470,1801470,Devil's Dungeon,Honey Pie,Honey Pie,,181,32,0,"20,000 .. 50,000",0,0,0,0,199,199,0,0
1697630,1697630,DROPTCH,Crunchy Sushi,Crunchy Sushi,,0,2,0,"20,000 .. 50,000",0,0,0,0,599,599,0,0
1339290,1339290,ZONEX,Showbit Entertainment,Showbit Entertainment,,2,0,0,"20,000 .. 50,000",0,0,0,0,99,99,0,0
1379640,1379640,aMAZEd,Ondřej Hladík,Venushja Games,,2,0,0,"20,000 .. 50,000",0,0,0,0,999,999,0,0
923530,923530,RIP,Inverted Souls,Inverted Souls,,13,7,0,"20,000 .. 50,000",0,0,0,0,1999,1999,0,0
1990280,1990280,The Killer,GamesBraz,GamesBraz,,3,1,0,"20,000 .. 50,000",0,0,0,0,299,299,0,0
653920,653920,Darkest Wave,Duckman Army Games,Duckman Army Games,,3,0,0,"20,000 .. 50,000",0,0,0,0,499,499,0,0
2094180,2094180,SHOOT THE BUUUUUUUGS,RealGames Dev,My Way Games,,3,1,0,"20,000 .. 50,000",0,0,0,0,99,99,0,0
1759990,1759990,The Revival,S.R.S Interactive,S.R.S Interactive,,5,2,0,"20,000 .. 50,000",0,0,0,0,1299,1299,0,0
1807430,1807430,Witching Hour,MythicPenguin,MythicPenguin,,5,0,0,"20,000 .. 50,000",0,0,0,0,499,499,0,0
787650,787650,Neonwall,Norain Games,JanduSoft,,10,2,0,"20,000 .. 50,000",0,0,0,0,999,999,0,0
932870,932870,The Mark of Robot,JMV,JMV,,18,21,0,"20,000 .. 50,000",0,0,0,0,0,0,0,0
1348880,1348880,Restricted Area,JunyJell,JunyJell,,3,22,0,"20,000 .. 50,000",0,0,0,0,99,99,0,0
1463080,1463080,Snow Survival,3m0 studio,3m0 studio,,10,21,0,"20,000 .. 50,000",0,0,0,0,1199,1199,0,0
982440,982440,Slightly Heroes VR,Hatrabbit Entertainment,Hatrabbit Entertainment,,50,24,0,"20,000 .. 50,000",0,0,0,0,0,0,0,0
1721830,1721830,Skotos,KomodoBit Games,KomodoBit Games,,15,8,0,"20,000 .. 50,000",0,0,0,0,0,0,0,0
1884050,1884050,Annual Intruders 2.0,ClickBuildGames,ClickBuildGames,,2,0,0,"20,000 .. 50,000",0,0,0,0,0,0,0,0
1967340,1967340,Last Day: Zombie Survival VR,Metal Heart Game Studios,Metal Heart Game Studios,,0,5,0,"20,000 .. 50,000",0,0,0,0,599,599,0,0
1369410,1369410,Dream Stone 2,QuickSave,SA Industry,,12,6,0,"20,000 .. 50,000",0,0,0,0,999,999,0,0
1699380,1699380,Super Shooter,byDanDans,byDanDans,,29,3,0,"20,000 .. 50,000",0,0,0,0,499,499,0,0
263640,263640,CDF Ghostship,MadAboutGamesStudios,MadAboutGamesStudios,,43,61,0,"0 .. 20,000",0,0,0,0,999,999,0,0
2192840,2192840,Terfenstein 3D,Sandra Moen,Sandra Moen,,46,16,0,"0 .. 20,000",0,0,0,0,499,499,0,1
2536130,2536130,Son of Perun Kharkiv,Brenntkopf Studio Kharkiv, Brenntkopf Studio Publishing,,50,3,0,"0 .. 20,000",0,0,0,0,299,299,0,0
1609570,1609570,Agonize,Vault Interactive,Vault Interactive,,85,52,0,"0 .. 20,000",0,0,0,0,499,499,0,0
700480,700480,Microsoft Allegiance,Microsoft Game Studios,ZapHop Games,,123,35,0,"0 .. 20,000",0,0,0,0,0,0,0,1
837600,837600,The Royal Marines Commando,City Interactive S.A.,City Interactive S.A.,,125,57,0,"0 .. 20,000",0,0,0,0,499,499,0,0
639270,639270,Operation Warcade VR,Ivanovich Games,Ivanovich Games,,286,14,0,"0 .. 20,000",0,0,0,0,1999,1999,0,0
639130,639130,Ultrawings,"Bit Planet Games, LLC","Bit Planet Games, LLC",,352,44,0,"0 .. 20,000",0,0,0,0,1499,1499,0,0
2452220,2452220,Sevyal,Ünal,Ünal,,16,3,0,"0 .. 20,000",0,0,0,0,299,299,0,0
1789270,1789270,Sniper Game,beans rolls,beans rolls,,28,7,0,"0 .. 20,000",0,0,0,0,199,199,0,0
1065850,1065850,Giant Bear Rampage! ☢️,GameDevMikey,Red Dragon Interactive,,36,1,0,"0 .. 20,000",0,0,0,0,499,499,0,0
1651950,1651950,En Route: A Co-Op Space Escape,Alcedo Games,Alcedo Games,,37,14,0,"0 .. 20,000",0,0,0,0,699,699,0,0
1051890,1051890,BLOCKADE War Stories,Novalink,Novalink,,58,24,0,"0 .. 20,000",0,0,0,0,699,699,0,0
668320,668320,Perilous Warp,Crystice Softworks,Crystice Softworks,,225,73,0,"0 .. 20,000",0,0,0,0,1499,1499,0,0
1148560,1148560,Buccaneers!,Skyward Digital,Valkyrie Initiative,,256,55,0,"0 .. 20,000",0,0,0,0,1799,1799,0,2
1963450,1963450,Wands Alliances,Cortopia Studios,Beyond Frames,,12,3,0,"0 .. 20,000",0,0,0,0,1999,1999,0,0
1274540,1274540,Tomatenquark,Tomatenquark Team,Tomatenquark Team,,34,10,0,"0 .. 20,000",0,0,0,0,0,0,0,0
510930,510930,Thirst VR,RLTY CHK,RLTY CHK,,93,29,0,"0 .. 20,000",0,0,0,0,299,299,0,1
892650,892650,Play With Kizami,Kizami Fans Club,Banana Spilt,,182,122,0,"0 .. 20,000",0,0,0,0,0,0,0,0
2294280,2294280,Backrooms Cycle,"Nicki_Art, AJ_Dev",Nicki_Art,,20,7,0,"0 .. 20,000",0,0,0,0,999,999,0,0
745340,745340,Super Meat Shooter,Drop_Dead_Fred (Фред),Conglomerate 5,,35,56,0,"0 .. 20,000",0,0,0,0,99,99,0,0
843050,843050,North Stars,凌望游戏工作室,凌望游戏工作室,,58,13,0,"0 .. 20,000",0,0,0,0,0,0,0,0
1585040,1585040,Death Upon Us,Julian Lewis,Julian Lewis,,0,1,0,"0 .. 20,000",0,0,0,0,500,500,0,0
2095560,2095560,INCOMER,43DM Software,43DM Software,,1,1,0,"0 .. 20,000",0,0,0,0,99,99,0,0
1935240,1935240,Planet Conqueror,Tomas Daugela,Tomas Daugela,,4,0,0,"0 .. 20,000",0,0,0,0,199,199,0,0
385700,385700,Battle For The Sun,Appsolutely Studios,Appsolutely Studios,,25,41,0,"0 .. 20,000",0,0,0,0,499,499,0,0
1462580,1462580,Space Station Sprint,Snow Day Software,Snow Day Software,,8,3,0,"0 .. 20,000",0,0,0,0,999,999,0,0
1036920,1036920,DooM in the Dark,indie_games_studio,indie_games_studio,,7,16,0,"0 .. 20,000",0,0,0,0,599,599,0,0
1536000,1536000,Breath of Spirits,gz.inc,gz.inc,,7,8,0,"0 .. 20,000",0,0,0,0,1499,1499,0,0
987950,987950,eBall,Toxic Studio,Toxic Studio,,76,31,0,"0 .. 20,000",0,0,0,0,499,499,0,0
1742840,1742840,Puff Town,Cartoon Game,Cartoon Game,,255,79,0,"0 .. 20,000",0,0,0,0,199,199,0,0
771400,771400,ESCAPE FROM VOYNA:  Tactical FPS survival,Dead Crow,Dead Crow,,0,8,0,"0 .. 20,000",0,0,0,0,1299,1299,0,0
1560510,1560510,HardCop 2,me,myself,,2,3,0,"0 .. 20,000",0,0,0,0,199,199,0,0
1729840,1729840,Core Alpha,Legion Infinity Interactive,Legion Infinity Interactive,,4,2,0,"0 .. 20,000",0,0,0,0,299,299,0,0
1692470,1692470,The Trader,IndieDevDan,IndieDevDan,,5,2,0,"0 .. 20,000",0,0,0,0,999,999,0,0
1258140,1258140,Secret House | 秘密房间 | 秘密の部屋,Who Am I Studio,Who Am I Studio,,7,9,0,"0 .. 20,000",0,0,0,0,399,399,0,0
743380,743380,"Split - manipulate time, make clones and solve cyber puzzles from the future!",GamePlanet,"GamePlanet, FreeMind S.A.",,31,18,0,"0 .. 20,000",0,0,0,0,1199,1199,0,0
547930,547930,Precursors,Deep Shadows,GFI,,55,32,0,"0 .. 20,000",0,0,0,0,1499,1499,0,0
376770,376770,Big Thinkers 1st Grade,Humongous Entertainment,"Humongous Entertainment, Nightdive Studios",,58,8,0,"0 .. 20,000",0,0,0,0,699,699,0,1
595100,595100,CTHON,Gravity Games,Gravity Games,,63,28,0,"0 .. 20,000",0,0,0,0,499,499,0,0
1523510,1523510,Cave Digger 2: Dig Harder,VRKiwi,VRKiwi,,83,14,0,"0 .. 20,000",0,0,0,0,2499,2499,0,1
703310,703310,Hidden & Dangerous: Action Pack,Illusion Softworks,2K,,87,31,0,"0 .. 20,000",0,0,0,0,599,599,0,1
1963510,1963510,Herald of Havoc,Zeldars Zone,Zeldars Zone,,100,2,0,"0 .. 20,000",0,0,0,0,1999,1999,0,0
1117350,1117350,GALAHAD 3093,Simutronics Corp.,Simutronics Corp.,,102,75,0,"0 .. 20,000",0,0,0,0,0,0,0,0
590970,590970,Hollow,MMEU,Forever Entertainment S. A.,,111,185,0,"0 .. 20,000",0,0,0,0,1999,1999,0,1
750990,750990,NEKO-NIN exHeart +PLUS Saiha,Whirlpool,Sekai Project,,177,15,0,"0 .. 20,000",0,0,0,0,199,199,0,0
1558830,1558830,RIPOUT,Pet Project Games,3D Realms,,189,43,0,"0 .. 20,000",0,0,0,0,2499,2499,0,44
2383990,2383990,Ghostbusters: Spirits Unleashed Ecto Edition,IllFonic,IllFonic Publishing,,336,53,0,"0 .. 20,000",0,0,0,0,1999,1999,0,95
1592290,1592290,PARANOIA PLACE,Bloody Pixel Games,Bloody Pixel Games,,357,34,0,"0 .. 20,000",0,0,0,0,499,499,0,4
750470,750470,War Brokers,Trebuchet Entertainment LLC,Trebuchet Entertainment LLC,,375,36,0,"0 .. 20,000",0,0,0,0,499,499,0,13
371180,371180,Super 3-D Noah's Ark,"Wisdom Tree, Inc.","Piko Interactive LLC, Bleem!",,728,94,0,"0 .. 20,000",0,0,0,0,799,799,0,1
2307430,2307430,GHOST: AC-130 Close Air Support,Lightning6Kidnap,Lightning6Kidnap,,6,4,0,"0 .. 20,000",0,0,0,0,399,399,0,0
1540570,1540570,Fractal Block World,Dan Hathaway,Fractal Block Team,,9,0,0,"0 .. 20,000",0,0,0,0,319,799,60,0
1257250,1257250,Metal Gunner,KIMYS STUDIOS,KIMYS STUDIOS,,15,5,0,"0 .. 20,000",0,0,0,0,599,599,0,0
2417160,2417160,Just Skill Shooter,Gamesforgames,Gamesforgames,,20,8,0,"0 .. 20,000",0,0,0,0,999,999,0,0
1199910,1199910,S.W.A.N.: Chernobyl Unexplored,Volframe,Art Games Studio S.A.,,41,16,0,"0 .. 20,000",0,0,0,0,1249,1249,0,0
