Game ID,Estimated Sales
2342830,Unknown
1731940,Unknown
2057820,Unknown
594160,Unknown
1313360,Unknown
1202550,Unknown
622670,Unknown
1994940,Unknown
1794740,Unknown
348530,Unknown
1920010,Unknown
1813140,Unknown
2394880,Unknown
444210,Unknown
2330850,Unknown
1736120,Unknown
305900,Unknown
450040,Unknown
2155680,Unknown
1267930,Unknown
380570,Unknown
358310,Unknown
343140,Unknown
316320,Unknown
650070,Unknown
641980,Unknown
1343520,Unknown
546150,Unknown
545180,Unknown
1772910,Unknown
1547860,Unknown
1317020,Unknown
1673630,Unknown
1846510,Unknown
2511940,Unknown
960610,Unknown
1184260,Unknown
2234920,Unknown
356030,Unknown
1208370,Unknown
1481210,Unknown
1480540,Unknown
1464610,Unknown
1301590,Unknown
1305350,Unknown
1561980,Unknown
1593280,Unknown
1421020,Unknown
951740,Unknown
1493060,Unknown
1519470,Unknown
1461030,Unknown
1132970,Unknown
1010270,Unknown
1333800,Unknown
1546930,Unknown
1105620,Unknown
2081470,Unknown
2023610,Unknown
1148570,Unknown
565380,Unknown
1584420,Unknown
523030,Unknown
1351950,Unknown
369230,Unknown
813450,Unknown
1027130,Unknown
761700,Unknown
665120,Unknown
1791880,Unknown
1715040,Unknown
2205150,Unknown
1134530,Unknown
1372390,Unknown
809840,Unknown
800310,Unknown
534230,Unknown
698740,Unknown
868920,Unknown
918990,Unknown
948960,Unknown
965030,Unknown
367240,Unknown
1302160,Unknown
833770,Unknown
1925330,Unknown
803850,Unknown
2439730,Unknown
1231190,Unknown
449700,Unknown
1899990,Unknown
284910,Unknown
1498630,Unknown
1442190,Unknown
752690,Unknown
2108870,Unknown
1228840,Unknown
1298700,Unknown
1333540,Unknown
1525640,Unknown
1617600,Unknown
1308920,Unknown
1344870,Unknown
937160,Unknown
1282040,Unknown
1917020,Unknown
1215600,Unknown
680940,Unknown
1180520,Unknown
1655090,Unknown
1725330,Unknown
1394600,Unknown
1237090,Unknown
1613230,Unknown
1851530,Unknown
1897430,Unknown
2560220,Unknown
1691010,Unknown
1591630,Unknown
689620,Unknown
1300110,Unknown
1576620,Unknown
1846980,Unknown
1366010,Unknown
2163040,Unknown
1363790,Unknown
922220,Unknown
1142510,Unknown
1610130,Unknown
1252160,Unknown
1004210,Unknown
2267650,Unknown
2020180,Unknown
1806830,Unknown
1982630,Unknown
2052780,Unknown
1293660,Unknown
845290,Unknown
1916610,Unknown
1998980,Unknown
1669500,Unknown
643610,Unknown
2264310,Unknown
1125890,Unknown
1681510,Unknown
890220,Unknown
1625230,Unknown
2119590,Unknown
2320910,Unknown
2431100,Unknown
698260,Unknown
676840,Unknown
1270820,Unknown
1605590,Unknown
2182540,Unknown
2178340,Unknown
1848380,Unknown
2257170,Unknown
590790,Unknown
697250,Unknown
2427960,Unknown
1297320,Unknown
1243520,Unknown
1428370,Unknown
950210,Unknown
1520850,Unknown
671640,Unknown
2026370,Unknown
1898610,Unknown
1846630,Unknown
1745790,Unknown
867960,Unknown
1129250,Unknown
1203370,Unknown
1106940,Unknown
1400980,Unknown
2085270,Unknown
854550,Unknown
626250,Unknown
463920,Unknown
1938330,Unknown
753900,Unknown
800200,Unknown
2211260,Unknown
1714350,Unknown
2477350,Unknown
516820,Unknown
858360,Unknown
1331470,Unknown
2384010,Unknown
1204380,Unknown
1393570,Unknown
1059040,Unknown
1312250,Unknown
516250,Unknown
1678360,Unknown
811950,Unknown
1236880,Unknown
1080130,Unknown
1169510,Unknown
2266020,Unknown
2019670,Unknown
918320,Unknown
281260,Unknown
864150,Unknown
1678750,Unknown
2189580,Unknown
817150,Unknown
855100,Unknown
1304870,Unknown
1693150,Unknown
1546900,Unknown
1347960,Unknown
1996800,Unknown
2131980,Unknown
1764950,Unknown
1246460,Unknown
2115190,Unknown
1676710,Unknown
1290070,Unknown
733230,Unknown
1691300,Unknown
2006830,Unknown
2328270,Unknown
1270500,Unknown
1510590,Unknown
1538170,Unknown
1500580,Unknown
1258920,Unknown
1779970,Unknown
1893490,Unknown
1879170,Unknown
843650,Unknown
1309500,Unknown
833380,Unknown
970970,Unknown
704430,Unknown
1600980,Unknown
828160,Unknown
1295030,Unknown
1702100,Unknown
778460,Unknown
1470480,Unknown
1643700,Unknown
2171060,Unknown
1739500,Unknown
1350010,Unknown
1673360,Unknown
1194100,Unknown
949210,Unknown
2225890,Unknown
1924740,Unknown
269530,Unknown
2225060,Unknown
1813100,Unknown
1358030,Unknown
1314090,Unknown
934990,Unknown
2052170,Unknown
460650,Unknown
1883600,Unknown
1675640,Unknown
1002270,Unknown
2572330,Unknown
2237510,Unknown
1197730,Unknown
2510010,Unknown
2113030,Unknown
1343580,Unknown
2059760,Unknown
2239020,Unknown
2252870,Unknown
1428880,Unknown
2621400,Unknown
2242090,Unknown
1999630,Unknown
684130,Unknown
2507780,Unknown
1885510,Unknown
614700,Unknown
2537120,Unknown
2246740,Unknown
2293880,Unknown
745090,Unknown
826000,Unknown
2246350,Unknown
2477140,Unknown
2188960,Unknown
2014930,Unknown
1865510,Unknown
286880,Unknown
494960,Unknown
2206270,Unknown
1428420,Unknown
2310300,Unknown
1907000,Unknown
463860,Unknown
2350020,Unknown
337290,Unknown
2495700,Unknown
1423680,Unknown
2543740,Unknown
1368630,Unknown
1693090,Unknown
1461140,Unknown
839680,Unknown
1884850,Unknown
1187790,Unknown
1191590,Unknown
1711120,Unknown
1054990,Unknown
1623440,Unknown
2395370,Unknown
616640,Unknown
1185470,Unknown
1563730,Unknown
809530,Unknown
876320,Unknown
1026880,Unknown
1496640,Unknown
1520170,Unknown
1186160,Unknown
529970,Unknown
1351290,Unknown
1389020,Unknown
1070780,Unknown
864730,Unknown
1133580,Unknown
1578960,Unknown
724490,Unknown
793280,Unknown
1556480,Unknown
1548430,Unknown
993250,Unknown
1940880,Unknown
953610,Unknown
1559660,Unknown
1279910,Unknown
690580,Unknown
1386980,Unknown
1412680,Unknown
1368810,Unknown
753920,Unknown
2436390,Unknown
1980570,Unknown
1756790,Unknown
1210660,Unknown
602480,Unknown
694480,Unknown
1319320,Unknown
2290310,Unknown
731890,Unknown
1346120,Unknown
597770,Unknown
2485900,Unknown
1881480,Unknown
2143740,Unknown
1341310,Unknown
1542970,Unknown
1834290,Unknown
2150740,Unknown
2227710,Unknown
1706970,Unknown
1262760,Unknown
1682950,Unknown
1370300,Unknown
1164920,Unknown
1502410,Unknown
1587940,Unknown
1429160,Unknown
852570,Unknown
1130440,Unknown
1243310,Unknown
1294920,Unknown
2182700,Unknown
2158050,Unknown
1597280,Unknown
920460,Unknown
1015660,Unknown
1446840,Unknown
1490500,Unknown
2226310,Unknown
1175070,Unknown
1269230,Unknown
931840,Unknown
1712030,Unknown
1933230,Unknown
1984150,Unknown
2003690,Unknown
881180,Unknown
765570,Unknown
1418440,Unknown
1453350,Unknown
1456410,Unknown
1730050,Unknown
1749170,Unknown
1206920,Unknown
1406750,Unknown
1547480,Unknown
696540,Unknown
1419680,Unknown
1499750,Unknown
820480,Unknown
1016330,Unknown
1394790,Unknown
1278430,Unknown
1662260,Unknown
1848570,Unknown
2456550,Unknown
1877820,Unknown
2175120,Unknown
1500320,Unknown
2401340,Unknown
1741650,Unknown
1633770,Unknown
1484740,Unknown
847390,Unknown
1329560,Unknown
1669430,Unknown
1561020,Unknown
1305250,Unknown
2134280,Unknown
1435420,Unknown
1624600,Unknown
1055240,Unknown
874330,Unknown
925690,Unknown
912250,Unknown
581730,Unknown
843730,Unknown
1060160,Unknown
1176170,Unknown
2023800,Unknown
2322510,Unknown
1595600,Unknown
2196140,Unknown
562700,Unknown
1213680,Unknown
1175500,Unknown
887520,Unknown
1423280,Unknown
1345380,Unknown
1172340,Unknown
1500260,Unknown
2217030,Unknown
955890,Unknown
1720860,Unknown
1455780,Unknown
1964490,Unknown
1910630,Unknown
2486730,Unknown
1848080,Unknown
2220750,Unknown
2327980,Unknown
2065560,Unknown
2179900,Unknown
1595250,Unknown
1359870,Unknown
1998100,Unknown
1873990,Unknown
840090,Unknown
615550,Unknown
570690,Unknown
684400,Unknown
1852650,Unknown
619330,Unknown
644890,Unknown
1997590,Unknown
1898420,Unknown
534440,Unknown
2416710,Unknown
2367970,Unknown
2340360,Unknown
2269730,Unknown
617590,Unknown
642170,Unknown
1844650,Unknown
1914750,Unknown
1900020,Unknown
616820,Unknown
1896010,Unknown
2318810,Unknown
346060,Unknown
756600,Unknown
1860350,Unknown
2168450,Unknown
704360,Unknown
822760,Unknown
2153330,Unknown
1786350,Unknown
2203850,Unknown
1583370,Unknown
2278820,Unknown
1068350,Unknown
1404630,Unknown
1823830,Unknown
1607370,Unknown
588800,Unknown
1265720,Unknown
2432190,Unknown
1547150,Unknown
1266120,Unknown
2301330,Unknown
1216350,Unknown
983050,Unknown
1342810,Unknown
1492250,Unknown
935490,Unknown
1260020,Unknown
684620,Unknown
1197620,Unknown
570950,Unknown
1315270,Unknown
1597040,Unknown
1924150,Unknown
1034160,Unknown
1131400,Unknown
814400,Unknown
1364340,Unknown
1292700,Unknown
1598920,Unknown
1619790,Unknown
640800,Unknown
1389270,Unknown
1673320,Unknown
1534340,Unknown
1704080,Unknown
1201550,Unknown
1822450,Unknown
1392140,Unknown
1972160,Unknown
2150530,Unknown
1263720,Unknown
1395420,Unknown
549030,Unknown
505110,Unknown
2179270,Unknown
2186490,Unknown
1358020,Unknown
1033000,Unknown
836580,Unknown
555600,Unknown
640760,Unknown
1555590,Unknown
727040,Unknown
561360,Unknown
1594340,Unknown
958050,Unknown
681060,Unknown
805610,Unknown
719180,Unknown
534000,Unknown
690420,Unknown
696500,Unknown
974670,Unknown
2266190,Unknown
1096630,Unknown
1050810,Unknown
915440,Unknown
881170,Unknown
1033210,Unknown
543440,Unknown
516590,Unknown
1838250,Unknown
2153550,Unknown
1444580,Unknown
1596360,Unknown
1439340,Unknown
1576910,Unknown
1954100,Unknown
1893150,Unknown
709140,Unknown
841140,Unknown
754400,Unknown
1008870,Unknown
1343550,Unknown
883560,Unknown
1245500,Unknown
527520,Unknown
2550440,Unknown
2530030,Unknown
1306160,Unknown
1448950,Unknown
2140170,Unknown
1125490,Unknown
577150,Unknown
1274150,Unknown
1759700,Unknown
758660,Unknown
1538910,Unknown
2223010,Unknown
1273380,Unknown
1350810,Unknown
1895080,Unknown
801010,Unknown
1145580,Unknown
792680,Unknown
681160,Unknown
2408110,Unknown
1490620,Unknown
1203430,Unknown
1247950,Unknown
1175100,Unknown
1808250,Unknown
884340,Unknown
1681580,Unknown
1530370,Unknown
1665490,Unknown
1603930,Unknown
818590,Unknown
1688390,Unknown
1893300,Unknown
1588600,Unknown
1391580,Unknown
1625900,Unknown
2113010,Unknown
1697540,Unknown
542620,Unknown
1298690,Unknown
1512950,Unknown
1700920,Unknown
1850860,Unknown
924960,Unknown
1274160,Unknown
1488000,Unknown
1605340,Unknown
1680770,Unknown
1693010,Unknown
1784840,Unknown
1788650,Unknown
1808230,Unknown
346490,Unknown
1499720,Unknown
1672610,Unknown
1826070,Unknown
933030,Unknown
1595260,Unknown
676990,Unknown
717840,Unknown
1298360,Unknown
1599590,Unknown
1185480,Unknown
2163480,Unknown
1227010,Unknown
738600,Unknown
378280,Unknown
1176640,Unknown
1368840,Unknown
978180,Unknown
1067280,Unknown
1561470,Unknown
801490,Unknown
2084100,Unknown
1506640,Unknown
2471960,Unknown
1223210,Unknown
464610,Unknown
1559670,Unknown
1983480,Unknown
1045110,Unknown
2002320,Unknown
2304510,Unknown
816870,Unknown
1428150,Unknown
2365120,Unknown
2293730,Unknown
1580440,Unknown
2314950,Unknown
2114440,Unknown
2567680,Unknown
959850,Unknown
1469000,Unknown
2186670,Unknown
1277900,Unknown
1200710,Unknown
1848470,Unknown
1003230,Unknown
1166540,Unknown
1112100,Unknown
611230,Unknown
1735860,Unknown
2223900,Unknown
1870280,Unknown
1157120,Unknown
843700,Unknown
1912700,Unknown
1165910,Unknown
1228910,Unknown
2292630,Unknown
1934740,Unknown
553800,Unknown
1416930,Unknown
1432610,Unknown
1388400,Unknown
1580260,Unknown
2272880,Unknown
684840,Unknown
976930,Unknown
1409640,Unknown
2254550,Unknown
1152940,Unknown
2108410,Unknown
2342400,Unknown
2304570,Unknown
2290360,Unknown
850960,Unknown
2564850,Unknown
2122010,Unknown
2218690,Unknown
2385900,Unknown
2222190,Unknown
509070,Unknown
2536420,Unknown
1871770,Unknown
1218580,Unknown
2139350,Unknown
1560200,Unknown
1956430,Unknown
2097490,Unknown
2589440,Unknown
2520870,Unknown
585500,Unknown
1308360,Unknown
2588110,Unknown
415000,Unknown
655000,Unknown
1837690,Unknown
1829370,Unknown
2363930,Unknown
2205190,Unknown
2142450,Unknown
1483100,Unknown
1840610,Unknown
1768920,Unknown
2347380,Unknown
1421290,Unknown
2109640,Unknown
2089330,Unknown
2464690,Unknown
1217750,Unknown
2515060,Unknown
1686790,Unknown
981670,Unknown
2432770,Unknown
1232670,Unknown
1810510,Unknown
1658400,Unknown
995170,Unknown
2375160,Unknown
551610,Unknown
2154290,Unknown
1227000,Unknown
1507620,Unknown
1343150,Unknown
1577470,Unknown
940870,Unknown
1443900,Unknown
1740140,Unknown
1873920,Unknown
686090,Unknown
1069480,Unknown
1359160,Unknown
526130,Unknown
1065570,Unknown
916100,Unknown
739720,Unknown
1185680,Unknown
972770,Unknown
1077600,Unknown
1549850,Unknown
1203560,Unknown
1217570,Unknown
1033410,Unknown
594220,Unknown
954280,Unknown
1929650,Unknown
1595770,Unknown
1035600,Unknown
1234600,Unknown
607760,Unknown
912650,Unknown
26300,Unknown
2079380,Unknown
975660,Unknown
1385840,Unknown
1599510,Unknown
778030,Unknown
1654200,Unknown
969970,Unknown
1422730,Unknown
1869710,Unknown
749410,Unknown
437550,Unknown
1898430,Unknown
2534220,Unknown
2206410,Unknown
2292720,Unknown
432390,Unknown
2219280,Unknown
1028250,Unknown
992990,Unknown
860500,Unknown
2339500,Unknown
530160,Unknown
853240,Unknown
958300,Unknown
1264850,Unknown
2583280,Unknown
1884680,Unknown
1964690,Unknown
368040,Unknown
1580510,Unknown
831790,Unknown
825500,Unknown
1256920,Unknown
2210300,Unknown
1640670,Unknown
1291250,Unknown
2218950,Unknown
870160,Unknown
307150,Unknown
454730,Unknown
2255380,Unknown
2005070,Unknown
1407620,Unknown
562450,Unknown
1339870,Unknown
1839320,Unknown
2546620,Unknown
1416820,Unknown
1050720,Unknown
511600,Unknown
548350,Unknown
448880,Unknown
1355410,Unknown
2267320,Unknown
1249890,Unknown
2223620,Unknown
2011030,Unknown
2092680,Unknown
1842430,Unknown
2327510,Unknown
1246170,Unknown
520840,Unknown
1113930,Unknown
517620,Unknown
518690,Unknown
1966240,Unknown
2001190,Unknown
1993160,Unknown
1837510,Unknown
874630,Unknown
1375300,Unknown
1510310,Unknown
1528230,Unknown
1713030,Unknown
1554020,Unknown
2395080,Unknown
524350,Unknown
575100,Unknown
1118950,Unknown
1133540,Unknown
931440,Unknown
1287980,Unknown
1238980,Unknown
1371120,Unknown
1501830,Unknown
1641370,Unknown
1719450,Unknown
1799660,Unknown
1929820,Unknown
2158800,Unknown
2226830,Unknown
1011310,Unknown
1132540,Unknown
1512540,Unknown
1531290,Unknown
1335630,Unknown
1834170,Unknown
676310,Unknown
772220,Unknown
835720,Unknown
815110,Unknown
1288370,Unknown
1620700,Unknown
1736590,Unknown
1968270,Unknown
2396640,Unknown
686640,Unknown
951010,Unknown
1132750,Unknown
697020,Unknown
821100,Unknown
1168980,Unknown
1730340,Unknown
882840,Unknown
1175540,Unknown
1819340,Unknown
1275250,Unknown
822510,Unknown
1740250,Unknown
2078580,Unknown
1203960,Unknown
1140110,Unknown
1351980,Unknown
861290,Unknown
1216600,Unknown
546210,Unknown
1011260,Unknown
1238320,Unknown
821330,Unknown
2204960,Unknown
936510,Unknown
1243370,Unknown
1626060,Unknown
1849530,Unknown
650740,Unknown
1672280,Unknown
1713620,Unknown
1186350,Unknown
1557360,Unknown
908150,Unknown
571860,Unknown
691720,Unknown
1152000,Unknown
1057730,Unknown
1420400,Unknown
1068340,Unknown
1611900,Unknown
658120,Unknown
542270,Unknown
1345770,Unknown
1353040,Unknown
1447210,Unknown
1015180,Unknown
2217450,Unknown
1935630,Unknown
477120,Unknown
2101880,Unknown
1428160,Unknown
2164220,Unknown
1910300,Unknown
808990,Unknown
1581280,Unknown
1344430,Unknown
2578950,Unknown
1871900,Unknown
1504360,Unknown
2546630,Unknown
1316000,Unknown
963900,Unknown
2313990,Unknown
598690,Unknown
2469880,Unknown
1103690,Unknown
1398990,Unknown
1804440,Unknown
2236820,Unknown
1576550,Unknown
1838560,Unknown
1175930,Unknown
2083830,Unknown
1289470,Unknown
883670,Unknown
1364510,Unknown
1557230,Unknown
1922540,Unknown
2158390,Unknown
1042130,Unknown
1660420,Unknown
528970,Unknown
1735110,Unknown
843520,Unknown
1723050,Unknown
1375260,Unknown
1774130,Unknown
1610990,Unknown
1809040,Unknown
767110,Unknown
1826760,Unknown
513270,Unknown
1550950,Unknown
1794860,Unknown
1374630,Unknown
1198440,Unknown
1532080,Unknown
1613100,Unknown
1889330,Unknown
1275860,Unknown
2213880,Unknown
1730060,Unknown
1644200,Unknown
1307240,Unknown
2374560,Unknown
2644300,Unknown
2322550,Unknown
2371880,Unknown
2386790,Unknown
2472690,Unknown
2578650,Unknown
2636280,Unknown
547250,Unknown
1446950,Unknown
2050980,Unknown
2379520,Unknown
1525910,Unknown
2550860,Unknown
2593650,Unknown
2665170,Unknown
2250410,Unknown
2489370,Unknown
2614210,Unknown
2646760,Unknown
595030,Unknown
2166990,Unknown
693330,Unknown
1956860,Unknown
2233700,Unknown
2630590,Unknown
1481700,Unknown
1918270,Unknown
1307180,Unknown
1361570,Unknown
2451010,Unknown
646430,Unknown
2560260,Unknown
776140,Unknown
2284370,Unknown
2531340,Unknown
523610,Unknown
2563160,Unknown
2181000,Unknown
2556810,Unknown
1052230,Unknown
1987500,Unknown
1419060,Unknown
2193090,Unknown
2361450,Unknown
2492600,Unknown
1877800,Unknown
2424680,Unknown
2164030,Unknown
1302230,Unknown
793670,Unknown
2296850,Unknown
1921470,Unknown
711930,Unknown
2423470,Unknown
2358100,Unknown
2491770,Unknown
2328980,Unknown
2444840,Unknown
660990,Unknown
1818610,Unknown
746040,Unknown
710760,Unknown
654350,Unknown
2599860,Unknown
589220,Unknown
2279390,Unknown
2204830,Unknown
1893370,Unknown
1922060,Unknown
461410,Unknown
844390,Unknown
1585530,Unknown
709840,Unknown
436000,Unknown
2149420,Unknown
1341490,Unknown
1567000,Unknown
726250,Unknown
2425410,Unknown
611120,Unknown
1730650,Unknown
871100,Unknown
527700,Unknown
2519400,Unknown
2626740,Unknown
2309690,Unknown
1489140,Unknown
2558630,Unknown
2586670,Unknown
2108840,Unknown
2057840,Unknown
1086490,Unknown
1586240,Unknown
2190960,Unknown
2147360,Unknown
2591270,Unknown
1305640,Unknown
1777600,Unknown
1213150,Unknown
999340,Unknown
1632030,Unknown
2616900,Unknown
1870490,Unknown
1265460,Unknown
1953370,Unknown
1709630,Unknown
1116100,Unknown
1557190,Unknown
1705020,Unknown
2354120,Unknown
1941400,Unknown
1117120,Unknown
1332220,Unknown
1625340,Unknown
1998590,Unknown
1869890,Unknown
1197160,Unknown
996000,Unknown
1193430,Unknown
1261020,Unknown
1975570,Unknown
647640,Unknown
1694670,Unknown
1684010,Unknown
2204850,Unknown
971460,Unknown
1083800,Unknown
598430,Unknown
990030,Unknown
1032170,Unknown
1389610,Unknown
1094660,Unknown
1859770,Unknown
645230,Unknown
1155580,Unknown
773740,Unknown
1081650,Unknown
770490,Unknown
1000830,Unknown
1572440,Unknown
1385780,Unknown
552880,Unknown
1016860,Unknown
1455120,Unknown
574180,Unknown
1336560,Unknown
1245430,Unknown
851770,Unknown
1855610,Unknown
2050920,Unknown
2130440,Unknown
1122710,Unknown
1653980,Unknown
969200,Unknown
1576790,Unknown
674910,Unknown
890640,Unknown
1311990,Unknown
920640,Unknown
1581750,Unknown
450630,Unknown
1519190,Unknown
1323610,Unknown
578390,Unknown
2190900,Unknown
854400,Unknown
1898640,Unknown
1093360,Unknown
1270380,Unknown
926010,Unknown
1049130,Unknown
1503590,Unknown
598350,Unknown
577290,Unknown
1071510,Unknown
1390670,Unknown
2301130,Unknown
1932960,Unknown
2573620,Unknown
908830,Unknown
989780,Unknown
580930,Unknown
662870,Unknown
622320,Unknown
318300,Unknown
1046240,Unknown
2470700,Unknown
783310,Unknown
1040940,Unknown
1093670,Unknown
872470,Unknown
527720,Unknown
814550,Unknown
1103650,Unknown
2619300,Unknown
2216510,Unknown
2619950,Unknown
1857910,Unknown
2588540,Unknown
1706440,Unknown
2600620,Unknown
2296320,Unknown
877680,Unknown
2248810,Unknown
998020,Unknown
1383160,Unknown
744600,Unknown
1831370,Unknown
1693710,Unknown
1852990,Unknown
2125400,Unknown
574520,Unknown
376990,Unknown
1026060,Unknown
919400,Unknown
1022770,Unknown
1280500,Unknown
1307530,Unknown
1069380,Unknown
2271130,Unknown
2532180,Unknown
2590670,Unknown
815860,Unknown
850780,Unknown
534480,Unknown
894920,Unknown
1794020,Unknown
2076850,Unknown
1342480,Unknown
1267860,Unknown
1509000,Unknown
1012210,Unknown
1524990,Unknown
1031320,Unknown
1164990,Unknown
1952890,Unknown
2410260,Unknown
2217560,Unknown
1914270,Unknown
2480710,Unknown
2211440,Unknown
2229950,Unknown
2350290,Unknown
1741220,Unknown
2083330,Unknown
878810,Unknown
1345180,Unknown
2371260,Unknown
1936250,Unknown
872220,Unknown
873120,Unknown
1797450,Unknown
1979300,Unknown
1998110,Unknown
1515600,Unknown
1702370,Unknown
1372350,Unknown
667620,Unknown
2116280,Unknown
1542610,Unknown
1024220,Unknown
1367860,Unknown
1185870,Unknown
2105680,Unknown
1602420,Unknown
1181390,Unknown
869550,Unknown
1044760,Unknown
963720,Unknown
1050560,Unknown
611550,Unknown
757780,Unknown
1702350,Unknown
1779940,Unknown
1606610,Unknown
1255680,Unknown
1175900,Unknown
886420,Unknown
1317850,Unknown
1823400,Unknown
2062420,Unknown
473550,Unknown
2082420,Unknown
2153290,Unknown
1342360,Unknown
2104960,Unknown
777040,Unknown
2401920,Unknown
1700450,Unknown
2142430,Unknown
242610,Unknown
1906520,Unknown
1126850,Unknown
1060400,Unknown
2169060,Unknown
2463080,Unknown
2132870,Unknown
1161220,Unknown
844290,Unknown
618500,Unknown
1200150,Unknown
2362140,Unknown
1686070,Unknown
2122590,Unknown
2214050,Unknown
2084260,Unknown
2156630,Unknown
2378640,Unknown
1926420,Unknown
1315220,Unknown
2228320,Unknown
1890610,Unknown
2366040,Unknown
1192730,Unknown
1564630,Unknown
994320,Unknown
949720,Unknown
416090,Unknown
816570,Unknown
855480,Unknown
1287880,Unknown
1378320,Unknown
1476830,Unknown
1804990,Unknown
1288020,Unknown
1821910,Unknown
1829000,Unknown
1856080,Unknown
1915900,Unknown
1959400,Unknown
2026790,Unknown
2268220,Unknown
2269770,Unknown
754000,Unknown
841970,Unknown
1029540,Unknown
908030,Unknown
1098570,Unknown
1045150,Unknown
925330,Unknown
1205020,Unknown
1280910,Unknown
1364180,Unknown
1475470,Unknown
1759430,Unknown
1895270,Unknown
1961210,Unknown
1917870,Unknown
2279430,Unknown
856390,Unknown
930970,Unknown
995340,Unknown
1024730,Unknown
1049380,Unknown
1183660,Unknown
1403570,Unknown
1866970,Unknown
2212490,Unknown
1193200,Unknown
1722440,Unknown
1756900,Unknown
747730,Unknown
833940,Unknown
963150,Unknown
1024860,Unknown
1114700,Unknown
1126950,Unknown
1398010,Unknown
1981740,Unknown
463430,Unknown
970760,Unknown
664890,Unknown
1927610,Unknown
951030,Unknown
740340,Unknown
697600,Unknown
1101840,Unknown
974160,Unknown
1438270,Unknown
1608220,Unknown
1613090,Unknown
617750,Unknown
1053740,Unknown
1322330,Unknown
696510,Unknown
877980,Unknown
1307460,Unknown
513050,Unknown
802080,Unknown
821800,Unknown
1255910,Unknown
1041130,Unknown
793620,Unknown
1106710,Unknown
694870,Unknown
437350,Unknown
1075950,Unknown
1168940,Unknown
1707030,Unknown
1201350,Unknown
1087100,Unknown
1512450,Unknown
1178480,Unknown
844440,Unknown
695490,Unknown
1299890,Unknown
828320,Unknown
2351510,Unknown
983840,Unknown
985040,Unknown
769390,Unknown
827410,Unknown
879270,Unknown
1590680,Unknown
2428940,Unknown
1414060,Unknown
1950270,Unknown
1749410,Unknown
1919240,Unknown
1175040,Unknown
1091110,Unknown
2213930,Unknown
611690,Unknown
2473130,Unknown
1431620,Unknown
497040,Unknown
1276140,Unknown
1710500,Unknown
367040,Unknown
710740,Unknown
1178060,Unknown
1676590,Unknown
1325080,Unknown
1653260,Unknown
2067300,Unknown
776970,Unknown
1268710,Unknown
2457010,Unknown
2479440,Unknown
1896420,Unknown
1847820,Unknown
570850,Unknown
1469460,Unknown
1690340,Unknown
1294020,Unknown
882200,Unknown
1655550,Unknown
376130,Unknown
1237570,Unknown
1993730,Unknown
2417270,Unknown
2521450,Unknown
1415470,Unknown
2079370,Unknown
1002540,Unknown
535160,Unknown
2126580,Unknown
681000,Unknown
2069010,Unknown
2202270,Unknown
2263960,Unknown
1463140,Unknown
1073640,Unknown
1411460,Unknown
779620,Unknown
1102680,Unknown
1335440,Unknown
1894940,Unknown
740330,Unknown
1692900,Unknown
2083730,Unknown
858740,Unknown
1460700,Unknown
1121490,Unknown
785670,Unknown
891100,Unknown
520660,Unknown
796480,Unknown
2138270,Unknown
2087360,Unknown
2556040,Unknown
1280290,Unknown
2079600,Unknown
1711910,Unknown
1009900,Unknown
1116090,Unknown
1149860,Unknown
1475780,Unknown
966070,Unknown
1887150,Unknown
2304250,Unknown
1650430,Unknown
1963590,Unknown
2210750,Unknown
1969720,Unknown
1666170,Unknown
1915450,Unknown
2302180,Unknown
1859310,Unknown
2111770,Unknown
2609240,Unknown
1940180,Unknown
2398010,Unknown
2409710,Unknown
1522970,Unknown
2168880,Unknown
1760020,Unknown
